,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
5743,1641,0,1,0,0,38,1,0,2,1,1,1,1,1,1,2,0,20.2,5696,0,0.0,0.0,0.0,1.0
5744,947,1,1,1,0,40,1,0,0,0,0,0,0,0,2,1,0,55.8,1925,0,0.0,0.0,1.0,0.0
5745,2502,0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,24.2,826,0,0.0,0.0,0.0,1.0
5746,3386,0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,81.0,6090,1,0.0,1.0,0.0,0.0
5747,6848,1,0,1,0,32,1,2,0,2,0,0,2,2,0,1,1,72.8,1968,0,0.0,1.0,0.0,0.0
5748,3281,0,0,0,0,21,1,2,1,0,2,0,0,2,2,0,1,99.85,1599,0,0.0,1.0,0.0,0.0
5749,2340,0,1,0,0,59,1,2,1,0,0,2,0,2,2,1,1,99.5,4832,0,0.0,0.0,1.0,0.0
5750,1650,0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,70.15,6358,1,0.0,0.0,1.0,0.0
5751,638,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,20.25,63,0,0.0,1.0,0.0,0.0
5752,5297,1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,26.0,1336,0,1.0,0.0,0.0,0.0
5753,5425,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,19.9,2863,0,0.0,1.0,0.0,0.0
5754,988,0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,19.05,3867,0,1.0,0.0,0.0,0.0
5755,4204,1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,96.5,717,0,0.0,0.0,1.0,0.0
5756,4503,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,19.85,95,0,0.0,1.0,0.0,0.0
5757,3934,0,1,1,0,28,1,2,2,1,1,1,1,1,1,0,0,25.7,5690,0,0.0,0.0,0.0,1.0
5758,4137,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,20.3,4021,0,0.0,0.0,0.0,1.0
5759,7036,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,70.15,5504,1,0.0,0.0,0.0,1.0
5760,3198,1,1,1,0,16,1,0,1,0,0,2,2,0,2,0,1,91.55,977,0,0.0,0.0,1.0,0.0
5761,768,0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,39.4,1581,0,0.0,0.0,0.0,1.0
5762,979,1,1,1,0,30,1,2,1,2,2,2,2,2,0,0,1,105.7,2765,0,1.0,0.0,0.0,0.0
5763,6788,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,70.25,1933,0,0.0,0.0,1.0,0.0
5764,488,1,1,0,0,57,1,2,1,2,0,0,2,0,2,2,0,93.75,4659,0,0.0,0.0,1.0,0.0
5765,873,0,1,1,0,68,1,2,1,2,2,0,0,0,2,1,1,96.55,5252,1,0.0,1.0,0.0,0.0
5766,811,0,0,1,0,23,1,0,0,0,0,0,2,2,0,1,0,60.0,634,0,1.0,0.0,0.0,0.0
5767,1326,0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,59.8,3265,0,0.0,1.0,0.0,0.0
5768,6129,1,0,1,0,44,1,0,1,0,0,0,0,2,2,1,1,90.65,3397,0,1.0,0.0,0.0,0.0
5769,2379,0,0,1,1,71,1,2,1,2,2,2,0,2,2,2,1,109.0,5852,0,1.0,0.0,0.0,0.0
5770,4434,0,0,1,0,37,1,2,0,2,0,2,2,0,0,1,0,68.1,2127,0,0.0,1.0,0.0,0.0
5771,1053,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,20.4,2312,0,0.0,0.0,0.0,1.0
5772,6105,1,0,1,1,69,1,2,0,0,2,2,2,2,2,2,1,81.95,4640,0,1.0,0.0,0.0,0.0
5773,178,0,0,0,0,35,1,0,0,2,2,2,0,0,0,0,0,60.55,1590,0,0.0,0.0,1.0,0.0
5774,6869,1,0,0,0,5,1,0,0,0,2,0,2,0,2,0,1,65.6,2938,0,1.0,0.0,0.0,0.0
5775,2843,1,0,1,1,58,1,2,1,0,0,0,0,2,0,2,0,82.5,4077,0,1.0,0.0,0.0,0.0
5776,2998,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,1,82.3,4898,0,1.0,0.0,0.0,0.0
5777,4317,1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,0,68.15,4064,0,0.0,0.0,0.0,1.0
5778,2157,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,20.3,1612,0,0.0,1.0,0.0,0.0
5779,1530,0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,95.55,3186,1,0.0,0.0,1.0,0.0
5780,1167,1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,20.2,131,0,0.0,1.0,0.0,0.0
5781,1228,0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,89.2,2020,0,0.0,0.0,1.0,0.0
5782,3434,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,69.65,5449,1,0.0,0.0,1.0,0.0
5783,978,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,89.3,6299,1,0.0,0.0,1.0,0.0
5784,5253,0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,74.8,806,0,0.0,0.0,1.0,0.0
5785,341,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,20.2,6361,0,0.0,0.0,0.0,1.0
5786,6117,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,84.4,4979,0,0.0,1.0,0.0,0.0
5787,4768,0,0,0,0,36,1,0,1,0,0,2,2,0,2,0,1,87.55,2670,1,0.0,0.0,1.0,0.0
5788,3379,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,25.15,6512,0,0.0,0.0,1.0,0.0
5789,1929,0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,19.8,4022,0,0.0,1.0,0.0,0.0
5790,672,0,0,1,1,40,0,1,0,0,2,0,0,2,2,0,1,50.85,1670,0,0.0,0.0,1.0,0.0
5791,5135,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,102.4,5183,0,0.0,0.0,1.0,0.0
5792,2443,0,1,0,0,15,1,0,1,2,0,2,2,0,2,0,1,96.3,791,1,0.0,0.0,0.0,1.0
5793,2722,1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,55.5,5854,0,0.0,1.0,0.0,0.0
5794,795,1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,109.75,5989,0,1.0,0.0,0.0,0.0
5795,5015,1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,106.4,3457,0,0.0,0.0,1.0,0.0
5796,6050,0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,60.0,2404,0,0.0,1.0,0.0,0.0
5797,801,1,0,1,0,19,1,2,1,2,2,0,2,0,0,0,1,88.8,1159,0,0.0,1.0,0.0,0.0
5798,3172,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,85.2,4008,1,0.0,0.0,1.0,0.0
5799,5732,0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,35.1,3788,1,0.0,0.0,1.0,0.0
5800,5070,0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,80.05,628,0,1.0,0.0,0.0,0.0
5801,6136,1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,75.55,2074,0,0.0,0.0,1.0,0.0
5802,2496,0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,49.55,1702,0,0.0,0.0,1.0,0.0
5803,2913,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,81.3,3556,1,0.0,0.0,1.0,0.0
5804,1067,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,23.9,1147,0,0.0,1.0,0.0,0.0
5805,1153,1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,66.4,521,0,1.0,0.0,0.0,0.0
5806,5578,0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,19.6,3035,1,0.0,0.0,1.0,0.0
5807,5998,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,18.8,187,0,0.0,1.0,0.0,0.0
5808,1662,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,108.4,5878,0,0.0,0.0,1.0,0.0
5809,5779,0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,85.95,4325,0,0.0,0.0,0.0,1.0
5810,6428,0,0,1,1,17,1,2,1,0,0,0,0,0,2,0,1,85.45,837,1,0.0,0.0,1.0,0.0
5811,4804,1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,80.9,4184,0,1.0,0.0,0.0,0.0
5812,2393,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,71.0,5564,1,0.0,0.0,1.0,0.0
5813,5759,1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,111.8,4525,0,0.0,1.0,0.0,0.0
5814,536,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,20.6,2866,0,0.0,1.0,0.0,0.0
5815,1811,1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,85.05,5753,1,0.0,0.0,1.0,0.0
5816,245,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,44.6,405,0,0.0,0.0,1.0,0.0
5817,3048,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,44.4,3741,1,0.0,0.0,1.0,0.0
5818,2238,1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,105.1,5282,0,0.0,1.0,0.0,0.0
5819,2369,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,115.15,6115,0,0.0,1.0,0.0,0.0
5820,1189,1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,59.8,3084,0,0.0,0.0,0.0,1.0
5821,6401,0,0,1,0,69,1,2,2,1,1,1,1,1,1,1,1,26.3,1289,0,0.0,0.0,1.0,0.0
5822,6436,0,1,0,0,35,1,0,1,0,0,0,0,0,0,0,0,70.55,2061,0,0.0,0.0,1.0,0.0
5823,6957,0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,20.05,3982,0,0.0,0.0,0.0,1.0
5824,3783,1,0,1,1,66,1,2,0,0,2,2,0,2,2,2,0,79.85,4388,0,1.0,0.0,0.0,0.0
5825,943,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,70.3,5507,1,0.0,0.0,1.0,0.0
5826,6693,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,79.35,5966,1,1.0,0.0,0.0,0.0
5827,2205,1,0,1,1,34,1,2,1,0,0,2,0,0,2,0,1,90.05,2694,0,0.0,1.0,0.0,0.0
5828,272,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,24.45,1205,0,1.0,0.0,0.0,0.0
5829,4928,1,0,1,1,31,0,1,0,2,0,2,2,2,2,1,0,59.95,1409,0,0.0,0.0,1.0,0.0
5830,4805,1,0,0,1,30,1,2,2,1,1,1,1,1,1,1,0,25.35,5633,0,1.0,0.0,0.0,0.0
5831,6943,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,90.8,6053,1,1.0,0.0,0.0,0.0
5832,4273,1,0,1,1,20,1,0,1,0,0,0,0,0,0,0,1,70.45,870,1,0.0,0.0,1.0,0.0
5833,3510,1,1,1,0,19,0,1,0,0,2,2,0,0,0,0,1,34.3,4763,0,0.0,1.0,0.0,0.0
5834,3567,0,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,105.05,5461,0,0.0,0.0,1.0,0.0
5835,3244,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,19.3,4930,0,0.0,0.0,0.0,1.0
5836,1977,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,19.15,438,0,0.0,0.0,0.0,1.0
5837,2062,0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,51.4,6468,0,0.0,0.0,1.0,0.0
5838,6920,1,0,1,1,53,1,2,0,2,0,0,2,0,2,0,0,71.85,3276,0,0.0,0.0,1.0,0.0
5839,1407,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,75.4,4454,0,0.0,0.0,1.0,0.0
5840,1049,0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,49.7,2557,0,1.0,0.0,0.0,0.0
5841,5079,1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,45.25,2840,1,0.0,0.0,1.0,0.0
5842,2065,0,0,0,0,13,1,2,0,2,0,2,0,2,2,0,1,78.75,6521,0,0.0,0.0,1.0,0.0
5843,1025,1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,81.6,2440,0,1.0,0.0,0.0,0.0
5844,2014,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,70.4,975,0,0.0,1.0,0.0,0.0
5845,3197,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,75.8,2108,1,0.0,0.0,1.0,0.0
5846,2351,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,76.1,2227,0,0.0,0.0,1.0,0.0
5847,6610,0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,94.0,4752,0,1.0,0.0,0.0,0.0
5848,7018,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,103.95,5785,0,0.0,1.0,0.0,0.0
5849,175,1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,19.95,430,0,1.0,0.0,0.0,0.0
5850,4925,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,71.3,704,1,0.0,1.0,0.0,0.0
5851,2891,0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,110.8,3283,0,1.0,0.0,0.0,0.0
5852,2373,1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,69.1,873,1,0.0,0.0,1.0,0.0
5853,6439,1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,96.1,4918,0,0.0,0.0,1.0,0.0
5854,5594,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,48.8,5625,0,0.0,0.0,0.0,1.0
5855,1606,0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,50.55,2447,0,0.0,1.0,0.0,0.0
5856,6960,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,44.65,3994,0,0.0,0.0,0.0,1.0
5857,251,0,0,1,1,17,1,2,1,0,0,2,0,2,0,0,0,88.25,851,1,0.0,0.0,1.0,0.0
5858,5862,0,0,0,0,61,1,0,2,1,1,1,1,1,1,1,0,19.45,608,0,1.0,0.0,0.0,0.0
5859,1488,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,89.3,5150,0,0.0,1.0,0.0,0.0
5860,3144,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,70.0,955,1,1.0,0.0,0.0,0.0
5861,6785,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,19.25,5357,0,0.0,0.0,0.0,1.0
5862,6751,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,70.5,309,0,1.0,0.0,0.0,0.0
5863,5653,0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,97.35,1746,1,0.0,0.0,1.0,0.0
5864,3594,0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,19.65,6375,0,1.0,0.0,0.0,0.0
5865,1795,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,20.85,5621,0,0.0,0.0,0.0,1.0
5866,5329,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,19.65,5377,0,0.0,0.0,0.0,1.0
5867,1664,1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,19.35,6197,0,0.0,1.0,0.0,0.0
5868,6497,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,44.0,3734,0,0.0,0.0,0.0,1.0
5869,2381,0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,94.4,3650,0,0.0,0.0,1.0,0.0
5870,385,1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,25.9,638,1,1.0,0.0,0.0,0.0
5871,503,1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,55.65,734,1,1.0,0.0,0.0,0.0
5872,3174,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,69.65,5449,1,0.0,0.0,1.0,0.0
5873,1439,0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,75.4,689,0,0.0,0.0,1.0,0.0
5874,2061,0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,100.6,120,1,0.0,0.0,1.0,0.0
5875,1577,0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,71.0,3724,0,1.0,0.0,0.0,0.0
5876,3418,0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,86.0,6239,1,0.0,0.0,1.0,0.0
5877,4819,0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,106.95,4771,1,0.0,1.0,0.0,0.0
5878,6298,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,21.2,4354,0,0.0,0.0,0.0,1.0
5879,4682,1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,61.05,1648,0,0.0,0.0,0.0,1.0
5880,2473,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,29.6,5967,1,0.0,0.0,1.0,0.0
5881,2259,0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,79.95,2370,0,1.0,0.0,0.0,0.0
5882,1448,0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,19.7,2279,0,0.0,0.0,0.0,1.0
5883,4349,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,20.3,2388,0,0.0,0.0,0.0,1.0
5884,3356,1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,59.9,2441,1,1.0,0.0,0.0,0.0
5885,168,1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,24.35,4480,0,0.0,0.0,0.0,1.0
5886,1164,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,19.75,6437,0,0.0,0.0,0.0,1.0
5887,3016,1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,50.3,6195,0,0.0,0.0,0.0,1.0
5888,6074,0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,95.6,4043,1,0.0,0.0,1.0,0.0
5889,6824,1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,50.25,2590,0,0.0,0.0,1.0,0.0
5890,257,0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,85.35,4838,0,0.0,1.0,0.0,0.0
5891,3460,1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,41.6,3983,1,0.0,0.0,1.0,0.0
5892,1866,1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,51.65,4393,0,0.0,0.0,0.0,1.0
5893,2480,1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,24.0,2341,0,1.0,0.0,0.0,0.0
5894,5601,1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,100.85,4010,1,0.0,1.0,0.0,0.0
5895,5699,0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,59.85,1975,0,0.0,0.0,0.0,1.0
5896,1120,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,25.45,1323,0,0.0,1.0,0.0,0.0
5897,377,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,23.9,1099,0,0.0,1.0,0.0,0.0
5898,5888,0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,24.15,6025,0,0.0,1.0,0.0,0.0
5899,7008,1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,75.7,4281,0,0.0,0.0,0.0,1.0
5900,72,1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,40.2,832,1,1.0,0.0,0.0,0.0
5901,4377,1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,84.5,3626,1,0.0,0.0,1.0,0.0
5902,5018,0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,50.85,3942,0,0.0,0.0,0.0,1.0
5903,1008,1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,91.6,3925,0,0.0,1.0,0.0,0.0
5904,6616,0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,98.9,5397,0,0.0,0.0,1.0,0.0
5905,1116,1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,85.0,6206,0,0.0,0.0,1.0,0.0
5906,1322,0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,78.95,199,1,0.0,0.0,1.0,0.0
5907,48,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,44.3,3739,0,0.0,0.0,0.0,1.0
5908,3357,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,20.2,1610,1,0.0,0.0,0.0,1.0
5909,3799,0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,80.2,3651,0,0.0,0.0,0.0,1.0
5910,583,1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,60.9,3535,0,0.0,0.0,0.0,1.0
5911,1327,1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,34.2,2216,0,0.0,0.0,0.0,1.0
5912,5154,0,1,0,0,47,1,2,1,0,2,2,0,0,0,0,1,85.2,3391,1,1.0,0.0,0.0,0.0
5913,4363,0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,87.15,1909,0,0.0,1.0,0.0,0.0
5914,2171,1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,54.3,540,0,0.0,0.0,1.0,0.0
5915,6686,1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,19.1,492,0,0.0,0.0,0.0,1.0
5916,3675,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,112.75,6097,0,0.0,1.0,0.0,0.0
5917,3632,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,19.95,4843,0,0.0,0.0,0.0,1.0
5918,6023,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,19.5,282,0,0.0,0.0,0.0,1.0
5919,4701,1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,65.55,3705,0,1.0,0.0,0.0,0.0
5920,6578,0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,78.8,1631,0,0.0,0.0,1.0,0.0
5921,41,0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,78.2,1704,0,0.0,0.0,0.0,1.0
5922,4227,1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,105.25,5828,0,1.0,0.0,0.0,0.0
5923,5703,0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,89.25,4112,0,0.0,0.0,1.0,0.0
5924,1529,1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,20.65,400,0,0.0,1.0,0.0,0.0
5925,1242,1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,68.7,766,0,0.0,0.0,1.0,0.0
5926,937,1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,78.65,4079,0,0.0,1.0,0.0,0.0
5927,4311,1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,24.75,429,0,0.0,0.0,0.0,1.0
5928,1233,0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,19.75,571,0,0.0,1.0,0.0,0.0
5929,4120,1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,89.1,4653,0,0.0,0.0,1.0,0.0
5930,5956,0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,84.7,5036,0,1.0,0.0,0.0,0.0
5931,3,1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,98.0,435,1,0.0,0.0,1.0,0.0
5932,2939,1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,94.45,4211,1,0.0,0.0,1.0,0.0
5933,4606,1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,105.0,2542,1,0.0,0.0,1.0,0.0
5934,6983,0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,93.85,2019,1,0.0,0.0,1.0,0.0
5935,2036,1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,59.9,5948,0,0.0,0.0,1.0,0.0
5936,6628,0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,19.95,5808,0,0.0,0.0,0.0,1.0
5937,3832,0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,84.0,5003,1,0.0,0.0,1.0,0.0
5938,7027,1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,108.9,3133,0,0.0,0.0,1.0,0.0
5939,3306,1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,33.6,4569,0,0.0,0.0,0.0,1.0
5940,6838,1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,85.85,4047,0,0.0,0.0,0.0,1.0
5941,2017,0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,34.85,490,0,1.0,0.0,0.0,0.0
5942,5142,0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,48.75,3756,1,0.0,0.0,1.0,0.0
5943,1493,1,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,84.85,6179,1,0.0,0.0,1.0,0.0
5944,4253,1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,56.65,5231,1,0.0,0.0,0.0,1.0
5945,5976,0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,95.3,4614,0,0.0,1.0,0.0,0.0
5946,4445,0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,73.9,2743,1,0.0,1.0,0.0,0.0
5947,5639,0,0,1,1,33,1,2,2,1,1,1,1,1,1,2,1,24.5,5727,1,0.0,0.0,0.0,1.0
5948,977,1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,84.6,4708,0,1.0,0.0,0.0,0.0
5949,6192,0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,44.95,2677,0,0.0,0.0,1.0,0.0
5950,1978,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,24.7,2042,0,0.0,0.0,1.0,0.0
5951,4113,0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,100.3,3069,0,0.0,1.0,0.0,0.0
5952,3091,0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,25.45,6171,0,0.0,0.0,0.0,1.0
5953,4886,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,50.7,4233,0,0.0,0.0,0.0,1.0
5954,5246,1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,55.0,308,0,0.0,1.0,0.0,0.0
5955,5103,1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,68.4,4095,0,1.0,0.0,0.0,0.0
5956,2544,0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,89.9,2433,1,0.0,0.0,1.0,0.0
5957,4882,1,1,1,0,18,1,0,1,0,0,0,0,0,2,0,0,78.55,776,1,0.0,0.0,1.0,0.0
5958,4868,1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,55.05,4968,0,1.0,0.0,0.0,0.0
5959,1882,0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,19.8,5165,0,0.0,1.0,0.0,0.0
5960,2051,0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,84.45,4197,0,0.0,0.0,1.0,0.0
5961,1384,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,35.9,3036,0,0.0,0.0,0.0,1.0
5962,2702,1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,80.75,586,0,1.0,0.0,0.0,0.0
